"","Stationnumber","date","weekday","RidesOut","RidesIn","Rideoutminusin","Name","Latitude","Longitude","Total.docks"
"27311","30034",2017-06-06,"Tue",30,26,4,"Oak Street Ramp",44.97202,-93.22697,23
"27312","30090",2017-06-06,"Tue",31,27,4,"Portland Ave & Washington Ave",44.978068,-93.26023,19
"27313","30168",2017-06-06,"Tue",5,2,3,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,15
"27314","30009",2017-06-06,"Tue",38,43,-5,"4th Street & 13th Ave SE",44.98102,-93.23746,27
"27315","30028",2017-06-06,"Tue",9,15,-6,"Washington & Marquette",44.98087361,-93.26692522,19
"27316","30018",2017-06-06,"Tue",16,21,-5,"MCAD",44.957214,-93.274981,17
"27317","30035",2017-06-06,"Tue",14,15,-1,"Loring Park",44.9715,-93.284927,15
"27318","30196",2017-06-06,"Tue",13,11,2,"Civil Engineering",44.976096,-93.231958,23
"27319","30030",2017-06-06,"Tue",29,34,-5,"South 2nd Street & 3rd Ave S",44.98092673,-93.26345444,23
"27320","30004",2017-06-06,"Tue",14,19,-5,"11th Street & Hennepin",44.97534,-93.27869,23
"27321","30091",2017-06-06,"Tue",34,31,3,"Gateway Park",44.9825943,-93.2675139,19
"27322","30060",2017-06-06,"Tue",9,11,-2,"Nicollet & Franklin",44.96342,-93.277939,23
"27323","30045",2017-06-06,"Tue",12,15,-3,"Franklin & 28th Ave",44.962701,-93.230893,19
"27324","30187",2017-06-06,"Tue",14,8,6,"Groveland Ave & Clifton Place",44.966145,-93.286294,19
"27325","30023",2017-06-06,"Tue",13,10,3,"Chicago & 27th Street",44.95355,-93.26259,15
"27326","30049",2017-06-06,"Tue",4,5,-1,"Nicollet Ave & W 37th Street",44.93531794,-93.27807784,15
"27327","30073",2017-06-06,"Tue",4,3,1,"West 34th Street  & Hennepin Ave S",44.941388,-93.298634,19
"27328","30006",2017-06-06,"Tue",19,18,1,"YWCA Downtown",44.972217,-93.276435,23
"27329","30158",2017-06-06,"Tue",71,76,-5,"Lake Street & Knox Ave S",44.9485,-93.305209,41
"27330","30076",2017-06-06,"Tue",3,5,-2,"Carleton Street & University Ave ",44.963549,-93.195906,15
"27331","30020",2017-06-06,"Tue",7,1,6,"YWCA Uptown",44.95131,-93.29853,19
"27332","30103",2017-06-06,"Tue",5,4,1,"Hague Ave & Dale Street",44.945736,-93.12661,15
"27333","30149",2017-06-06,"Tue",21,19,2,"Minnehaha Park",44.916906,-93.213587,27
"27334","30063",2017-06-06,"Tue",9,10,-1,"Elliot Park",44.970553,-93.26079,15
"27335","30110",2017-06-06,"Tue",25,23,2,"15th Ave SE & Como Ave SE",44.987517,-93.230469,19
"27336","30005",2017-06-06,"Tue",17,18,-1,"Hennepin & Central Avenue NE",44.98889,-93.25392,15
"27337","30029",2017-06-06,"Tue",51,52,-1,"Hennepin County Government Center",44.976602,-93.266701,41
"27338","30144",2017-06-06,"Tue",18,12,6,"N 4th Ave & W River Parkway",44.988461,-93.269087,15
"27339","30043",2017-06-06,"Tue",10,17,-7,"Lake Street & Humboldt",44.94865,-93.30077,19
"27340","30011",2017-06-06,"Tue",32,27,5,"North 2nd Street & 4th Ave N",44.986087,-93.272459,19
"27341","30048",2017-06-06,"Tue",7,10,-3,"Dupont Ave & 22nd Street",44.96146,-93.29303,15
"27342","30113",2017-06-06,"Tue",8,6,2,"U of M St. Paul Student Center",44.984527,-93.185029,15
"27343","30071",2017-06-06,"Tue",5,3,2,"7th Street N & Plymouth Ave N",44.991704,-93.293988,15
"27344","30181",2017-06-06,"Tue",9,7,2,"5th Ave N & 4th Street N",44.98446,-93.277234,23
"27345","30186",2017-06-06,"Tue",38,27,11,"S 5th Street & Nicollet Mall",44.97866518,-93.27050328,19
"27346","30157",2017-06-06,"Tue",26,32,-6,"Lake Harriet Bandshell",44.92936,-93.30713,25
"27347","30116",2017-06-06,"Tue",5,1,4,"Minnesota History Center",44.949053,-93.10673,15
"27348","30008",2017-06-06,"Tue",22,23,-1,"Midtown Exchange",44.94859,-93.2602,19
"27349","30129",2017-06-06,"Tue",3,4,-1,"Shepard Road & Sibley Street",44.94638658,-93.08343261,15
"27350","30160",2017-06-06,"Tue",11,14,-3,"Dupont Ave S & W 29th Street",44.949699,-93.293129,15
"27351","30083",2017-06-06,"Tue",4,3,1,"Wilder Street & Marshall Ave",44.948147,-93.185819,15
"27352","30171",2017-06-06,"Tue",13,9,4,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"27353","30166",2017-06-06,"Tue",25,22,3,"W 36th Street & W Calhoun Parkway",44.937817,-93.320212,19
"27354","30047",2017-06-06,"Tue",19,19,0,"University & Bank Street SE",44.98717,-93.25576,19
"27355","30100",2017-06-06,"Tue",18,16,2,"Lake Como Pavilion",44.981914,-93.143383,23
"27356","30124",2017-06-06,"Tue",5,5,0,"Kellogg Blvd W & Smith Ave",44.945173,-93.103863,11
"27357","30161",2017-06-06,"Tue",7,7,0,"27th Ave S & Minnehaha Ave",44.947329,-93.233092,15
"27358","30037",2017-06-06,"Tue",8,11,-3,"Currie Park",44.969225,-93.251136,15
"27359","30054",2017-06-06,"Tue",10,16,-6,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,15
"27360","30188",2017-06-06,"Tue",20,21,-1,"S 8th Street & 2nd Ave S",44.974795,-93.270649,19
"27361","30125",2017-06-06,"Tue",4,1,3,"Cedar Street & Columbus Ave",44.95235098,-93.09954867,15
"27362","30156",2017-06-06,"Tue",9,10,-1,"Lake Nokomis",44.915957,-93.242761,23
"27363","30159",2017-06-06,"Tue",9,9,0,"Fort Snelling State Park",44.890527,-93.18237,19
"27364","30137",2017-06-06,"Tue",9,9,0,"Selby Ave & Virginia Street",44.9467,-93.1151,19
"27365","30053",2017-06-06,"Tue",13,11,2,"2nd Ave N & N 6th Street",44.980536,-93.275626,23
"27366","30039",2017-06-06,"Tue",15,14,1,"10th Street & Nicollet Mall",44.973839,-93.274544,19
"27367","30061",2017-06-06,"Tue",12,12,0,"W 31st Street & Hennepin Ave S",44.946687,-93.29736,19
"27368","30095",2017-06-06,"Tue",10,12,-2,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"27369","30089",2017-06-06,"Tue",33,31,2,"Lake Calhoun Center",44.94846717,-93.31729442,27
"27370","30198",2017-06-06,"Tue",3,6,-3,"Bohemian Flats",44.976223,-93.2416,15
"27371","30135",2017-06-06,"Tue",3,4,-1,"7th Street W & Grand Ave",44.94144,-93.10624,15
"27372","30067",2017-06-06,"Tue",2,1,1,"Bryant Ave N & West Broadway",44.999341,-93.290941,15
"27373","30010",2017-06-06,"Tue",15,12,3,"Hennepin & Laurel Ave",44.97391,-93.28305,15
"27374","30185",2017-06-06,"Tue",8,7,1,"5th Street NE & 3rd Ave NE",44.991821,-93.255558,15
"27375","30058",2017-06-06,"Tue",12,10,2,"Elliot Hall",44.97685,-93.23818,15
"27376","30108",2017-06-06,"Tue",2,2,0,"Elliot Ave S & E 24th Street",44.95937384,-93.26101631,15
"27377","30033",2017-06-06,"Tue",3,6,-3,"Franklin & 11th Ave",44.96251,-93.2583,15
"27378","30173",2017-06-06,"Tue",4,7,-3,"22nd Ave NE & California Street NE",45.010119,-93.268598,15
"27379","30162",2017-06-06,"Tue",8,9,-1,"Mississippi River Blvd & Summit Ave",44.940288,-93.197997,15
"27380","30025",2017-06-06,"Tue",20,31,-11,"Williamson Hall",44.977406,-93.234911,25
"27381","30193",2017-06-06,"Tue",10,3,7,"Mariucci Arena",44.977899,-93.226629,25
"27382","30064",2017-06-06,"Tue",5,7,-2,"28th Street & Nicollet Ave. S",44.9519,-93.27831,15
"27383","30075",2017-06-06,"Tue",6,4,2,"Curfew Street & Ellis Ave.",44.96616,-93.20525,15
"27384","30190",2017-06-06,"Tue",10,11,-1,"7th Street SE & 10th Ave SE",44.985576,-93.238743,15
"27385","30022",2017-06-06,"Tue",7,9,-2,"26th Street & Lyndale",44.95548,-93.28775,15
"27386","30151",2017-06-06,"Tue",9,8,1,"Boom Island Park",44.99254,-93.270256,15
"27387","30038",2017-06-06,"Tue",3,5,-2,"E Franklin Ave & Bloomington Ave S",44.96285,-93.252269,15
"27388","30021",2017-06-06,"Tue",17,18,-1,"2nd Ave N & Washington Ave N",44.98383,-93.27099,19
"27389","30044",2017-06-06,"Tue",10,9,1,"26th Street & Hennepin",44.9554734,-93.29714298,15
"27390","30112",2017-06-06,"Tue",3,5,-2,"Central Ave NE & 22nd Ave NE",45.00994,-93.247114,15
"27391","30192",2017-06-06,"Tue",10,11,-1,"Cooke Hall",44.976303,-93.230029,15
"27392","30134",2017-06-06,"Tue",1,3,-2,"Upper Landing",44.940902,-93.098712,19
"27393","30046",2017-06-06,"Tue",10,9,1,"Washington Ave S & 10th Ave S",44.97654,-93.25535,19
"27394","30101",2017-06-06,"Tue",6,7,-1,"N Milton Street & Summit Ave",44.941599,-93.138832,15
"27395","30138",2017-06-06,"Tue",3,2,1,"University Ave & Western Ave",44.95562,-93.11665,15
"27396","30041",2017-06-06,"Tue",7,5,2,"Franklin & Portland",44.962846,-93.267526,15
"27397","30074",2017-06-06,"Tue",13,8,5,"27th Ave SE & University Ave",44.97259,-93.218919,15
"27398","30040",2017-06-06,"Tue",19,24,-5,"11th Street & Marquette",44.97265,-93.27405,19
"27399","30132",2017-06-06,"Tue",5,2,3,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"27400","30093",2017-06-06,"Tue",25,19,6,"West 15th Street & Willow",44.968237,-93.281991,23
"27401","30126",2017-06-06,"Tue",7,4,3,"5th Street E & Minnesota Street N",44.94683,-93.09231,19
"27402","30065",2017-06-06,"Tue",9,7,2,"N Washington Ave & 9th Ave N",44.98987911,-93.27978373,15
"27403","30179",2017-06-06,"Tue",19,24,-5,"Park Ave & 4th Street S",44.97589503,-93.25998902,27
"27404","30031",2017-06-06,"Tue",21,16,5,"23rd Ave SE & 6th Street SE",44.977028,-93.221639,23
"27405","30102",2017-06-06,"Tue",3,3,0,"Como Park Conservatory",44.98025511,-93.15167874,19
"27406","30163",2017-06-06,"Tue",3,1,2,"38th Street Light Rail Station",44.93434,-93.229338,15
"27407","30131",2017-06-06,"Tue",10,10,0,"Harriet Island",44.93768,-93.094532,19
"27408","30087",2017-06-06,"Tue",16,13,3,"Grant Street & Portland Ave",44.96954,-93.2669,15
"27409","30081",2017-06-06,"Tue",6,8,-2,"East Lake Street & 36th Ave S",44.94826,-93.22106,15
"27410","30012",2017-06-06,"Tue",6,7,-1,"Mpls Convention Center",44.970041,-93.275861,19
"27411","30019",2017-06-06,"Tue",33,33,0,"Social Sciences",44.97063898,-93.24355245,27
"27412","30145",2017-06-06,"Tue",2,3,-1,"Minneapolis Park & Recreation Board",45.00095,-93.277037,15
"27413","30118",2017-06-06,"Tue",6,4,2,"7th Place & Jackson Street",44.949433,-93.091207,15
"27414","30177",2017-06-06,"Tue",1,1,0,"3rd Street NE & Lowry Ave NE",45.01304,-93.264573,15
"27415","30099",2017-06-06,"Tue",6,2,4,"Kowalski's Market",44.94010259,-93.15315127,15
"27416","30128",2017-06-06,"Tue",3,3,0,"Wells Fargo Place",44.94813,-93.09663,15
"27417","30094",2017-06-06,"Tue",9,7,2,"West 32nd Street & Bryant Ave S",44.94478,-93.29038,15
"27418","30080",2017-06-06,"Tue",7,4,3,"Midtown YWCA",44.94823,-93.24054,15
"27419","30130",2017-06-06,"Tue",4,6,-2,"Wabasha Street S & E Fillmore Ave",44.94065697,-93.09000671,17
"27420","30016",2017-06-06,"Tue",6,9,-3,"Walker Art Center",44.96710368,-93.2890749,23
"27421","30117",2017-06-06,"Tue",11,10,1,"10th Street E & Cedar Street",44.950189,-93.09759,15
"27422","30167",2017-06-06,"Tue",5,7,-2,"E 38th Street & 42nd Ave S",44.9342,-93.2125,15
"27423","30062",2017-06-06,"Tue",4,3,1,"Minneapolis Farmers Market",44.98052,-93.28542,15
"27424","30191",2017-06-06,"Tue",5,3,2,"University Ave SE & Bedford Street SE",44.96876,-93.21003,15
"27425","30127",2017-06-06,"Tue",8,15,-7,"Landmark Plaza",44.945267,-93.096114,15
"27426","30141",2017-06-06,"Tue",6,8,-2,"N Robert Street & E 10th Street",44.951132,-93.094545,19
"27427","30155",2017-06-06,"Tue",4,4,0,"University of St. Thomas",44.93992412,-93.19278225,15
"27428","30148",2017-06-06,"Tue",4,5,-1,"46th Street Light Rail Station",44.920466,-93.21953,15
"27429","30176",2017-06-06,"Tue",10,12,-2,"Washington Ave N & Cedar Lake Trail",44.985406,-93.274031,19
"27430","30105",2017-06-06,"Tue",3,3,0,"Lexington Pkwy & University Ave",44.955363,-93.146379,15
"27431","30180",2017-06-06,"Tue",9,7,2,"3rd Street N & 8th Ave N",44.987996,-93.279854,19
"27432","30106",2017-06-06,"Tue",5,4,1,"Dale Street & Grand Ave.",44.939779,-93.126261,15
"27433","30017",2017-06-06,"Tue",9,9,0,"Lyndale Ave S & 22nd Street ",44.960744,-93.28815,19
"27434","30140",2017-06-06,"Tue",3,2,1,"Rice Street & University Ave W",44.95562146,-93.10574323,15
"27435","30123",2017-06-06,"Tue",4,3,1,"Minnesota Dept. of Transportation",44.95385,-93.10445,15
"27436","30078",2017-06-06,"Tue",1,2,-1,"Englewood Ave & N Asbury Street",44.964172,-93.165868,15
"27437","30079",2017-06-06,"Tue",1,0,1,"Sherburne Ave & Snelling Ave N",44.956624,-93.16734,15
"27438","30121",2017-06-06,"Tue",1,3,-2,"7th Street E & Wacouta Street",44.950766,-93.089245,15
"27439","30066",2017-06-06,"Tue",9,8,1,"Wirth Beach",44.9798,-93.322066,15
"27440","30077",2017-06-06,"Tue",3,1,2,"Fairview Ave & University Ave",44.95665,-93.17706,15
"27441","30136",2017-06-06,"Tue",3,4,-1,"Science Museum of Minnesota",44.942846,-93.097836,15
"27442","30097",2017-06-06,"Tue",2,2,0,"Pleasant Ave S &  Lake Street",44.948556,-93.283163,15
"27443","30147",2017-06-06,"Tue",14,16,-2,"Lake Street & West River Parkway",44.948452,-93.206201,15
"27444","30001",2017-06-06,"Tue",8,8,0,"25th Street & 33rd Ave S",44.957341,-93.223374,15
"27445","30165",2017-06-06,"Tue",3,2,1,"Upton Ave S & Sheridan Ave S",44.92515,-93.314597,15
"27446","30164",2017-06-06,"Tue",6,7,-1,"Cleveland Ave S & Highland Parkway",44.919593,-93.187264,15
"27447","30109",2017-06-06,"Tue",7,12,-5,"Como Ave SE & 29th Ave SE",44.987934,-93.212892,19
"27448","30104",2017-06-06,"Tue",2,0,2,"Logan Park",44.99882,-93.25276,23
"27449","30174",2017-06-06,"Tue",1,4,-3,"Hiawatha Ave & E 50th Street",44.91294254,-93.21014017,15
"27450","30203",2017-06-06,"Tue",2,3,-1,"W 50th Street & W Minnehaha Pkwy",44.912125,-93.298552,23
"27451","30153",2017-06-06,"Tue",4,5,-1,"Coldwater Spring",44.905043,-93.198283,15
"27452","30085",2017-06-06,"Tue",3,1,2,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"27453","30086",2017-06-06,"Tue",2,4,-2,"Macalester College",44.940218,-93.17022,15
"27454","30133",2017-06-06,"Tue",1,2,-1,"Schmidt Brewery",44.92898,-93.124281,15
"27455","30114",2017-06-06,"Tue",1,3,-2,"3rd Ave S & E 38th Street",44.93387867,-93.27260882,11
"27456","30139",2017-06-06,"Tue",1,1,0,"E 14th Street & N Robert Street ",44.954697,-93.097817,15
"27457","30059",2017-06-06,"Tue",1,1,0,"Glenwood Ave & N Morgan Ave",44.981147,-93.304427,15
"27458","30003",2017-06-06,"Tue",2,2,0,"Plymouth Ave N &  N Oliver Ave",44.991412,-93.306269,15
"27459","30178",2017-06-06,"Tue",1,1,0,"5th Street NE & 1st Ave NE",44.990328,-93.254295,15
"27460","30069",2017-06-06,"Tue",1,1,0,"Farview Park",45.005994,-93.287559,15
"27461","30107",2017-06-06,"Tue",1,1,0,"Dale Street N & University Ave",44.956066,-93.126088,15
"27462","30201",2017-06-06,"Tue",1,0,1,"Elwood Ave N & Oak Park Ave N",44.98716,-93.301944,15
"27463","30175",2017-06-06,"Tue",1,3,-2,"18th Ave Trail & 2nd Street NE",45.006321,-93.266553,15
"27464","30051",2017-06-05,"Mon",18,18,0,"7th Street & 4th Ave S",44.97497,-93.266684,15
"27465","30115",2017-06-05,"Mon",43,43,0,"Washington Ave SE & Union Street SE",44.97394,-93.2321,31
"27466","30147",2017-06-05,"Mon",8,10,-2,"Lake Street & West River Parkway",44.948452,-93.206201,15
"27467","30048",2017-06-05,"Mon",8,9,-1,"Dupont Ave & 22nd Street",44.96146,-93.29303,15
"27468","30022",2017-06-05,"Mon",13,10,3,"26th Street & Lyndale",44.95548,-93.28775,15
"27469","30061",2017-06-05,"Mon",6,8,-2,"W 31st Street & Hennepin Ave S",44.946687,-93.29736,19
"27470","30093",2017-06-05,"Mon",26,23,3,"West 15th Street & Willow",44.968237,-93.281991,23
"27471","30099",2017-06-05,"Mon",11,12,-1,"Kowalski's Market",44.94010259,-93.15315127,15
"27472","30132",2017-06-05,"Mon",4,0,4,"Kellogg Blvd & Wabasha Street",44.943846,-93.09227,15
"27473","30063",2017-06-05,"Mon",9,8,1,"Elliot Park",44.970553,-93.26079,15
"27474","30141",2017-06-05,"Mon",8,4,4,"N Robert Street & E 10th Street",44.951132,-93.094545,19
"27475","30005",2017-06-05,"Mon",7,13,-6,"Hennepin & Central Avenue NE",44.98889,-93.25392,15
"27476","30024",2017-06-05,"Mon",45,43,2,"Coffman Union",44.973378,-93.234762,35
"27477","30056",2017-06-05,"Mon",11,15,-4,"Target Field Station",44.98412539,-93.27903807,19
"27478","30064",2017-06-05,"Mon",4,3,1,"28th Street & Nicollet Ave. S",44.9519,-93.27831,15
"27479","30182",2017-06-05,"Mon",21,17,4,"Sanford Hall",44.980831,-93.240282,23
"27480","30186",2017-06-05,"Mon",33,30,3,"S 5th Street & Nicollet Mall",44.97866518,-93.27050328,19
"27481","30189",2017-06-05,"Mon",20,23,-3,"Delaware Street SE & 26th Ave SE",44.972128,-93.221021,19
"27482","30054",2017-06-05,"Mon",8,10,-2,"Midtown Greenway & 5th Ave S",44.950371,-93.269278,15
"27483","30076",2017-06-05,"Mon",2,3,-1,"Carleton Street & University Ave ",44.963549,-93.195906,15
"27484","30170",2017-06-05,"Mon",12,10,2,"Nicollet Island",44.985388,-93.26145,15
"27485","30160",2017-06-05,"Mon",14,9,5,"Dupont Ave S & W 29th Street",44.949699,-93.293129,15
"27486","30119",2017-06-05,"Mon",7,7,0,"Union Depot",44.948399,-93.086584,23
"27487","30184",2017-06-05,"Mon",22,24,-2,"Hennepin Ave & S Washington Ave",44.981895,-93.269195,23
"27488","30006",2017-06-05,"Mon",29,26,3,"YWCA Downtown",44.972217,-93.276435,23
"27489","30021",2017-06-05,"Mon",13,17,-4,"2nd Ave N & Washington Ave N",44.98383,-93.27099,19
"27490","30015",2017-06-05,"Mon",29,31,-2,"Washington & Cedar",44.97344,-93.24748,20
"27491","30011",2017-06-05,"Mon",29,24,5,"North 2nd Street & 4th Ave N",44.986087,-93.272459,19
"27492","30187",2017-06-05,"Mon",15,11,4,"Groveland Ave & Clifton Place",44.966145,-93.286294,19
"27493","30043",2017-06-05,"Mon",11,13,-2,"Lake Street & Humboldt",44.94865,-93.30077,19
"27494","30060",2017-06-05,"Mon",18,27,-9,"Nicollet & Franklin",44.96342,-93.277939,23
"27495","30057",2017-06-05,"Mon",56,53,3,"McNamara Center",44.9743,-93.22854,19
"27496","30197",2017-06-05,"Mon",34,31,3,"15th Ave SE & 4th Street SE",44.979878,-93.234739,23
"27497","30144",2017-06-05,"Mon",20,16,4,"N 4th Ave & W River Parkway",44.988461,-93.269087,15
"27498","30047",2017-06-05,"Mon",24,33,-9,"University & Bank Street SE",44.98717,-93.25576,19
"27499","30029",2017-06-05,"Mon",42,45,-3,"Hennepin County Government Center",44.976602,-93.266701,41
"27500","30112",2017-06-05,"Mon",3,7,-4,"Central Ave NE & 22nd Ave NE",45.00994,-93.247114,15
"27501","30137",2017-06-05,"Mon",7,7,0,"Selby Ave & Virginia Street",44.9467,-93.1151,19
"27502","30038",2017-06-05,"Mon",15,9,6,"E Franklin Ave & Bloomington Ave S",44.96285,-93.252269,15
"27503","30156",2017-06-05,"Mon",17,19,-2,"Lake Nokomis",44.915957,-93.242761,23
"27504","30039",2017-06-05,"Mon",19,11,8,"10th Street & Nicollet Mall",44.973839,-93.274544,19
"27505","30042",2017-06-05,"Mon",33,32,1,"IDS Center",44.975641,-93.272185,23
"27506","30163",2017-06-05,"Mon",6,6,0,"38th Street Light Rail Station",44.93434,-93.229338,15
"27507","30083",2017-06-05,"Mon",4,5,-1,"Wilder Street & Marshall Ave",44.948147,-93.185819,15
"27508","30172",2017-06-05,"Mon",29,26,3,"2nd Street SE & 5th Ave SE",44.983321,-93.249653,15
"27509","30008",2017-06-05,"Mon",19,18,1,"Midtown Exchange",44.94859,-93.2602,19
"27510","30009",2017-06-05,"Mon",46,52,-6,"4th Street & 13th Ave SE",44.98102,-93.23746,27
"27511","30000",2017-06-05,"Mon",54,56,-2,"100 Main Street SE",44.984892,-93.256551,27
"27512","30045",2017-06-05,"Mon",18,18,0,"Franklin & 28th Ave",44.962701,-93.230893,19
"27513","30176",2017-06-05,"Mon",9,7,2,"Washington Ave N & Cedar Lake Trail",44.985406,-93.274031,19
"27514","30004",2017-06-05,"Mon",19,20,-1,"11th Street & Hennepin",44.97534,-93.27869,23
"27515","30026",2017-06-05,"Mon",25,26,-1,"Mayo Memorial Building",44.97209,-93.23206,25
"27516","30053",2017-06-05,"Mon",14,14,0,"2nd Ave N & N 6th Street",44.980536,-93.275626,23
"27517","30166",2017-06-05,"Mon",36,36,0,"W 36th Street & W Calhoun Parkway",44.937817,-93.320212,19
"27518","30181",2017-06-05,"Mon",6,5,1,"5th Ave N & 4th Street N",44.98446,-93.277234,23
"27519","30046",2017-06-05,"Mon",9,8,1,"Washington Ave S & 10th Ave S",44.97654,-93.25535,19
"27520","30171",2017-06-05,"Mon",8,9,-1,"SE 3rd Ave & University Ave SE",44.985465,-93.252102,15
"27521","30148",2017-06-05,"Mon",5,3,2,"46th Street Light Rail Station",44.920466,-93.21953,15
"27522","30074",2017-06-05,"Mon",9,6,3,"27th Ave SE & University Ave",44.97259,-93.218919,15
"27523","30097",2017-06-05,"Mon",5,3,2,"Pleasant Ave S &  Lake Street",44.948556,-93.283163,15
"27524","30032",2017-06-05,"Mon",10,6,4,"4th Street & 17th Ave SE",44.97913,-93.23189,15
"27525","30085",2017-06-05,"Mon",8,5,3,"Grand Ave & Fairview Ave",44.940513,-93.177093,15
"27526","30030",2017-06-05,"Mon",31,28,3,"South 2nd Street & 3rd Ave S",44.98092673,-93.26345444,23
"27527","30095",2017-06-05,"Mon",12,12,0,"West 36th Street & Bryant Ave S",44.93775,-93.2912,15
"27528","30193",2017-06-05,"Mon",7,6,1,"Mariucci Arena",44.977899,-93.226629,25
"27529","30027",2017-06-05,"Mon",39,32,7,"4th Street S & 19th Ave",44.97003,-93.24519,19
"27530","30168",2017-06-05,"Mon",3,3,0,"Marshall Street NE & Lowry Ave",45.01312,-93.27166,15
"27531","30091",2017-06-05,"Mon",29,21,8,"Gateway Park",44.9825943,-93.2675139,19
"27532","30052",2017-06-05,"Mon",16,17,-1,"Nicollet Mall & Grant Street",44.96995,-93.278133,15
"27533","30154",2017-06-05,"Mon",37,38,-1,"11th Ave S & S 2nd Street",44.97673,-93.252189,23
"27534","30037",2017-06-05,"Mon",14,13,1,"Currie Park",44.969225,-93.251136,15
"27535","30089",2017-06-05,"Mon",30,34,-4,"Lake Calhoun Center",44.94846717,-93.31729442,27
"27536","30020",2017-06-05,"Mon",4,3,1,"YWCA Uptown",44.95131,-93.29853,19
"27537","30040",2017-06-05,"Mon",26,22,4,"11th Street & Marquette",44.97265,-93.27405,19
"27538","30157",2017-06-05,"Mon",34,32,2,"Lake Harriet Bandshell",44.92936,-93.30713,25
"27539","30019",2017-06-05,"Mon",19,31,-12,"Social Sciences",44.97063898,-93.24355245,27
"27540","30174",2017-06-05,"Mon",3,9,-6,"Hiawatha Ave & E 50th Street",44.91294254,-93.21014017,15
